DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
05.03,롯데,0.600,5,5,1,3,1,0,0,2,0,0,0,0,0,0,0.281,61353
05.04,롯데,0.200,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0.277,61353
05.05,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275,61353
05.07,한화,0.667,3,3,2,2,2,0,0,1,0,0,0,0,1,0,0.286,61353
05.08,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.283,61353
05.09,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.273,61353
05.10,KIA,0.250,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0.272,61353
05.11,KIA,0.500,4,4,2,2,0,0,0,1,0,0,0,0,0,1,0.280,61353
05.12,KIA,0.500,4,4,1,2,0,0,0,0,2,0,0,0,1,0,0.287,61353
05.14,NC,0.500,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0.294,61353
05.15,NC,0.500,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0.297,61353
05.17,두산,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.295,61353
05.18,두산,0.333,6,6,0,2,0,0,0,0,0,0,0,0,1,0,0.297,61353
05.21,LG,1.000,4,4,1,4,0,0,0,1,0,0,0,0,0,0,0.317,61353
05.22,LG,0.750,5,4,1,3,1,0,0,1,1,0,1,0,0,0,0.329,61353
05.23,LG,0.200,5,5,1,1,0,1,0,0,0,1,0,0,2,0,0.325,61353
05.24,NC,1.000,4,2,1,2,0,0,0,1,0,0,2,0,0,0,0.333,61353
05.25,NC,0.400,5,5,1,2,0,0,0,0,1,0,0,0,2,0,0.335,61353
05.26,NC,0.000,4,3,1,0,0,0,0,0,1,0,1,0,2,0,0.329,61353
05.28,KT,0.667,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0.335,61353
05.29,KT,0.200,5,5,1,1,0,0,0,2,0,0,0,0,2,0,0.331,61353
05.30,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.322,61353
05.31,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.316,61353
06.01,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.315,61353
06.02,한화,0.200,5,5,0,1,0,0,0,0,0,1,0,0,1,0,0.311,61353
06.04,키움,0.600,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0.319,61353
06.05,키움,0.200,5,5,1,1,0,0,0,1,0,0,0,0,2,0,0.316,61353
06.06,키움,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.310,61353
06.07,삼성,0.400,5,5,0,2,1,0,0,0,0,0,0,0,2,0,0.312,61353
06.08,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.311,61353
06.09,삼성,0.600,5,5,0,3,0,0,0,0,1,0,0,0,0,0,0.318,61353
06.11,KT,0.667,6,6,2,4,1,0,0,1,0,0,0,0,1,0,0.327,61353
06.12,KT,0.000,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0.321,61353
06.13,KT,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.324,61353
06.14,NC,0.250,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0.323,61353
06.15,NC,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.323,61353
06.16,NC,0.750,4,4,1,3,2,0,0,2,0,0,0,0,0,0,0.330,61353
06.18,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.325,61353
06.19,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.324,61353
06.20,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,61353
06.21,두산,0.250,5,4,1,1,1,0,0,4,0,0,1,0,1,0,0.322,61353
06.22,두산,0.750,4,4,0,3,0,0,0,0,0,0,0,0,1,0,0.329,61353
06.23,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.324,61353
06.25,LG,0.400,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0.326,61353
06.26,LG,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.323,61353
06.27,LG,0.400,5,5,0,2,0,0,0,0,0,0,0,0,1,0,0.325,61353
06.28,삼성,0.500,4,4,1,2,1,0,0,1,0,0,0,0,1,1,0.327,61353
06.30,삼성,0.667,6,6,1,4,1,0,0,2,1,0,0,0,1,0,0.335,61353
07.02,롯데,0.000,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0.330,61353
07.03,롯데,0.000,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0.325,61353
07.05,두산,0.250,4,4,1,1,0,0,0,2,0,0,0,0,1,0,0.324,61353
07.06,두산,0.750,4,4,2,3,2,0,0,0,0,0,0,0,0,0,0.330,61353
07.07,두산,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.328,61353
07.09,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.323,61353
07.11,한화,0.500,4,4,0,2,0,0,0,1,0,0,0,0,1,0,0.326,61353
07.12,키움,0.750,4,4,0,3,0,0,0,1,1,0,0,0,0,0,0.331,61353
07.13,키움,0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0.330,61353
07.14,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.327,61353
07.16,LG,0.200,5,5,0,1,0,0,0,1,1,0,0,0,1,0,0.325,61353
07.17,LG,0.500,4,4,0,2,0,0,0,1,0,1,0,0,1,0,0.327,61353
07.18,LG,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.329,61353
07.26,롯데,0.667,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0.332,61353
07.27,롯데,0.250,5,4,2,1,0,0,0,0,1,0,1,0,0,0,0.331,61353
07.28,롯데,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.328,61353
07.30,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.325,61353
07.31,KIA,0.250,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0.324,61353
08.01,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.321,61353
08.03,한화,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.320,61353
08.04,한화,0.500,4,4,0,2,0,0,0,0,0,1,0,0,1,0,0.322,61353
08.06,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.321,61353
08.07,KT,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.321,61353
08.08,키움,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.320,61353
08.09,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.317,61353
08.10,LG,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.317,61353
08.11,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.316,61353
08.13,삼성,0.500,4,4,1,2,0,2,0,0,0,0,0,0,0,0,0.318,61353
08.15,KIA,0.200,5,5,0,1,0,0,0,0,0,1,0,0,1,0,0.317,61353
08.16,KIA,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.319,61353
08.18,NC,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.321,61353
08.20,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.317,61353
08.21,롯데,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.322,61353
08.22,한화,0.400,5,5,0,2,0,0,0,1,0,0,0,0,1,0,0.323,61353
08.23,한화,0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.324,61353
08.24,KIA,0.500,4,4,0,2,0,0,0,1,1,0,0,0,0,0,0.326,61353
08.25,KIA,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.325,61353
08.27,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.327,61353
08.28,두산,0.250,4,4,1,1,0,0,0,1,2,0,0,0,1,0,0.326,61353
08.29,삼성,0.500,5,4,1,2,0,0,0,0,0,0,1,0,0,0,0.328,61353
08.30,삼성,0.333,4,3,0,1,0,0,0,0,1,0,1,0,1,0,0.328,61353
08.31,LG,0.600,5,5,1,3,0,1,0,1,2,0,0,0,0,0,0.331,61353
09.01,LG,0.600,5,5,3,3,1,0,1,1,0,0,0,0,1,1,0.334,61353
09.03,NC,0.600,5,5,1,3,0,0,0,2,1,1,0,0,0,0,0.337,61353
09.08,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0.334,61353
09.11,키움,0.667,4,3,1,2,0,0,0,0,1,1,1,0,0,0,0.336,61353
09.12,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.333,61353
09.13,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.331,61353
09.14,두산,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.330,61353
09.15,KT,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.327,61353
09.18,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.325,61353
09.19,두산,0.250,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0.324,61353
09.20,키움,0.667,4,3,1,2,0,0,0,0,2,0,1,0,0,0,0.326,61353
09.24,KT,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.326,61353
09.25,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.324,61353
09.27,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.322,61353
09.28,삼성,0.500,5,4,1,2,0,0,0,1,1,0,1,0,0,1,0.324,61353
09.29,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.322,61353
09.30,한화,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.323,61353
03.23,NC,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000,61404
03.24,NC,0.400,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0.250,61404
03.26,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.250,61404
03.27,롯데,0.500,7,6,2,3,1,0,1,5,0,1,1,0,0,0,0.333,61404
03.28,롯데,0.200,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0.304,61404
03.29,두산,0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,1,0.333,61404
03.30,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.323,61404
03.31,두산,0.250,5,4,1,1,0,0,1,2,0,0,0,0,1,0,0.314,61404
04.02,KIA,0.250,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0.308,61404
04.03,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.279,61404
04.04,KIA,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.292,61404
04.05,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.288,61404
04.06,SK,0.000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0.278,61404
04.07,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.254,61404
04.10,LG,0.000,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0.242,61404
04.11,LG,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0.242,61404
04.12,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,1,0.243,61404
04.13,KT,0.500,4,2,0,1,1,0,0,1,0,0,2,0,0,0,0.250,61404
04.25,SK,-,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,61404
04.27,LG,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0.253,61404
04.28,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.244,61404
04.30,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.232,61404
05.01,KIA,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.233,61404
05.02,KIA,0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.247,61404
05.03,키움,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.247,61404
05.04,키움,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0.240,61404
05.05,키움,0.250,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0.240,61404
05.07,NC,0.000,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0.235,61404
05.08,NC,0.333,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0.238,61404
05.09,NC,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.231,61404
05.10,롯데,0.000,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0.229,61404
05.11,롯데,0.750,4,4,2,3,0,0,0,2,0,0,0,0,0,0,0.248,61404
05.12,롯데,0.400,6,5,1,2,0,0,0,1,0,0,0,1,2,0,0.254,61404
05.14,두산,0.500,5,2,1,1,0,0,0,1,0,1,2,1,0,0,0.258,61404
05.15,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.252,61404
05.16,두산,0.333,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0.254,61404
05.17,KT,0.333,6,3,3,1,0,0,0,0,0,1,3,0,0,0,0.256,61404
05.18,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.248,61404
05.21,한화,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.250,61404
05.22,한화,0.400,5,5,0,2,0,0,0,1,0,1,0,0,1,0,0.255,61404
05.23,한화,1.000,4,3,0,3,0,0,0,0,0,0,1,0,0,0,0.271,61404
05.24,키움,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.270,61404
05.25,키움,0.333,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0.272,61404
05.26,키움,0.333,4,3,1,1,0,0,0,0,0,0,1,0,2,0,0.273,61404
05.28,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.272,61404
05.29,두산,0.667,4,3,0,2,1,0,0,0,0,0,1,0,0,0,0.280,61404
05.30,두산,0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.291,61404
05.31,롯데,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.296,61404
06.01,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.295,61404
06.02,롯데,0.750,5,4,1,3,1,0,0,1,0,0,0,1,0,0,0.305,61404
06.04,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.298,61404
06.05,NC,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.292,61404
06.06,NC,0.000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.289,61404
06.07,SK,0.200,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0.286,61404
06.08,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.286,61404
06.09,SK,0.400,5,5,2,2,1,0,1,2,0,0,0,0,0,0,0.289,61404
06.11,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0.283,61404
06.12,KIA,0.000,5,4,0,0,0,0,0,1,0,0,1,0,2,0,0.278,61404
06.13,KIA,0.000,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0.272,61404
06.14,KT,0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.276,61404
06.15,KT,0.000,4,1,2,0,0,0,0,0,0,0,3,0,0,0,0.275,61404
06.16,KT,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.284,61404
06.18,LG,0.500,5,4,3,2,0,0,1,2,0,0,1,0,0,0,0.288,61404
06.19,LG,0.000,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.283,61404
06.20,LG,0.750,4,4,0,3,2,0,0,2,0,0,0,0,0,0,0.291,61404
06.21,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.288,61404
06.22,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.287,61404
06.23,한화,0.400,5,5,2,2,1,0,0,2,0,0,0,0,1,0,0.289,61404
06.25,두산,0.400,5,5,2,2,1,0,0,1,1,0,0,0,1,1,0.291,61404
06.27,두산,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,1,0.295,61404
06.28,SK,0.600,5,5,1,3,0,0,0,1,1,1,0,0,1,0,0.301,61404
06.30,SK,0.200,5,5,0,1,0,0,0,1,0,0,0,0,1,0,0.299,61404
07.02,KT,0.000,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0.297,61404
07.03,KT,0.667,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0.301,61404
07.04,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.300,61404
07.05,NC,0.250,5,4,0,1,0,0,0,1,0,0,1,0,1,0,0.299,61404
07.06,NC,0.333,5,3,1,1,1,0,0,1,0,1,1,0,0,0,0.300,61404
07.07,NC,0.500,5,4,1,2,1,0,0,0,0,0,0,1,0,0,0.302,61404
07.26,한화,0.333,5,3,1,1,0,0,0,1,0,0,1,0,0,0,0.303,61404
07.27,한화,0.500,4,2,1,1,0,0,0,0,1,0,2,0,0,0,0.304,61404
07.28,한화,0.333,5,3,3,1,1,0,0,0,0,0,1,1,0,0,0.304,61404
07.30,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.300,61404
07.31,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.300,61404
08.01,롯데,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,1,0.299,61404
08.03,LG,0.400,5,5,2,2,0,1,0,2,0,1,0,0,0,0,0.301,61404
08.04,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.300,61404
08.07,NC,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.298,61404
08.08,롯데,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.301,61404
08.09,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.300,61404
08.10,KIA,0.250,4,4,1,1,0,0,1,1,0,0,0,0,1,1,0.300,61404
08.11,KIA,0.500,5,4,0,2,0,0,0,0,0,0,1,0,0,0,0.302,61404
08.13,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.304,61404
08.16,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.303,61404
08.17,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.301,61404
08.18,LG,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.302,61404
08.20,한화,0.333,4,3,0,1,0,0,0,2,0,0,1,0,0,0,0.302,61404
08.22,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.300,61404
08.23,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.297,61404
08.24,키움,0.333,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0.297,61404
08.25,키움,0.400,5,5,2,2,0,0,0,0,1,0,0,0,1,0,0.299,61404
08.27,KIA,0.400,5,5,2,2,0,0,0,2,0,0,0,0,0,0,0.300,61404
08.28,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.299,61404
08.29,SK,0.667,4,3,1,2,1,0,0,0,0,0,1,0,0,0,0.302,61404
08.30,SK,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.303,61404
08.31,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.299,61404
09.01,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.296,61404
09.03,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.296,61404
09.04,롯데,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.296,61404
09.05,키움,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,1,0.298,61404
09.06,키움,0.667,3,3,0,2,1,0,0,1,0,0,0,0,0,0,0.301,61404
09.07,NC,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,2,0.300,61404
09.08,NC,0.000,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0.299,61404
09.10,KT,0.000,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.298,61404
09.19,KIA,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297,61404
03.23,한화,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,62244
03.24,한화,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.200,62244
03.26,키움,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0.222,62244
03.27,키움,0.000,4,4,1,0,0,0,0,0,0,0,0,0,1,1,0.154,62244
03.28,키움,0.000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0.133,62244
03.29,삼성,0.333,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0.167,62244
03.30,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,62244
03.31,삼성,0.250,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0.182,62244
04.02,KT,0.333,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0.200,62244
04.03,KT,0.667,3,3,1,2,1,0,0,2,0,0,0,0,0,0,0.250,62244
04.04,KT,0.667,4,3,0,2,1,0,0,1,0,0,1,0,0,0,0.290,62244
04.05,NC,0.000,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.281,62244
04.06,NC,0.333,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0.286,62244
04.07,NC,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.270,62244
04.10,롯데,0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0.250,62244
04.11,롯데,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.250,62244
04.13,LG,0.333,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0.255,62244
04.14,LG,0.250,5,4,2,1,0,0,0,2,1,0,0,0,1,0,0.255,62244
04.16,SK,0.500,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0.273,62244
04.17,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.271,62244
04.18,SK,0.667,4,3,2,2,0,1,0,0,0,0,1,0,0,0,0.290,62244
04.19,KIA,0.500,5,4,1,2,1,1,0,3,0,0,1,0,1,0,0.303,62244
04.20,KIA,0.667,4,3,1,2,0,1,0,2,0,0,1,0,0,0,0.319,62244
04.21,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.306,62244
04.23,키움,0.250,4,4,1,1,0,1,0,2,0,0,0,0,1,0,0.303,62244
04.24,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.291,62244
04.25,키움,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0.293,62244
04.26,롯데,0.750,4,4,3,3,1,1,0,2,0,0,0,0,0,0,0.314,62244
04.27,롯데,0.000,5,4,0,0,0,0,0,0,0,0,1,0,4,0,0.300,62244
04.28,롯데,0.333,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0.301,62244
04.30,한화,0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.313,62244
05.01,한화,0.333,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.313,62244
05.02,한화,0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.307,62244
05.03,LG,0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.314,62244
05.04,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.303,62244
05.07,KIA,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.292,62244
05.08,KIA,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.289,62244
05.09,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.297,62244
05.10,NC,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.293,62244
05.11,NC,0.500,4,4,0,2,1,0,0,1,0,0,0,0,1,0,0.299,62244
05.12,NC,0.500,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0.305,62244
05.14,삼성,0.200,5,5,0,1,1,0,0,0,0,0,0,0,2,0,0.301,62244
05.15,삼성,0.333,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0.302,62244
05.16,삼성,0.250,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.301,62244
05.17,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.306,62244
05.18,SK,0.500,6,6,0,3,1,0,0,0,0,0,0,0,0,0,0.314,62244
05.21,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.312,62244
05.22,KT,0.500,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0.314,62244
05.23,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,62244
05.24,한화,0.333,5,3,0,1,0,0,0,0,0,0,1,1,1,0,0.315,62244
05.25,한화,0.750,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0.325,62244
05.26,한화,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.325,62244
05.28,삼성,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.324,62244
05.29,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.322,62244
05.30,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.317,62244
05.31,KT,0.333,4,3,1,1,0,0,0,1,1,0,0,1,0,0,0.317,62244
06.01,KT,0.500,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0.319,62244
06.02,KT,0.200,5,5,1,1,1,0,0,2,0,0,0,0,1,0,0.316,62244
06.04,KIA,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.308,62244
06.05,KIA,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.312,62244
06.07,키움,0.000,4,3,0,0,0,0,0,0,0,1,1,0,2,0,0.307,62244
06.08,키움,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.302,62244
06.09,키움,0.000,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0.298,62244
06.11,한화,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.297,62244
06.12,한화,0.000,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0.292,62244
06.13,한화,0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.288,62244
06.14,LG,0.750,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0.297,62244
06.15,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.293,62244
06.16,LG,0.500,4,2,0,1,0,0,0,0,0,0,1,1,1,0,0.295,62244
06.18,NC,0.500,5,4,1,2,1,0,0,1,0,0,1,0,0,0,0.298,62244
06.19,NC,0.000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.296,62244
06.20,NC,0.667,4,3,1,2,0,0,0,1,1,0,0,0,0,0,0.300,62244
06.21,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.297,62244
06.23,SK,0.000,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0.293,62244
06.25,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.290,62244
06.27,삼성,0.000,5,4,0,0,0,0,0,2,0,0,0,0,1,1,0.286,62244
06.28,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.282,62244
06.29,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.278,62244
07.02,키움,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0.277,62244
07.03,키움,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.274,62244
